id_odsp,adv_stats,date,season,league,ht,at,fthg,ftag
rPLXkSD2/,TRUE,2016-09-21,2017,La Liga,Real Sociedad,Las Palmas,4,1
tjEri3QK/,TRUE,2016-09-21,2017,Ligue 1,Metz,Bordeaux,0,3
tKskRry2/,TRUE,2016-09-21,2017,La Liga,Real Madrid,Villarreal,1,1
U1VwUpiq/,TRUE,2016-09-21,2017,La Liga,Celta Vigo,Sporting Gijon,2,1
WKWiUuJ7/,TRUE,2016-09-21,2017,Ligue 1,Stade Rennes,Marseille,3,2
x0Y49QLb/,TRUE,2016-09-21,2017,Serie A,Bologna,Sampdoria,2,0
xvVyYNJr/,TRUE,2016-09-21,2017,Ligue 1,Lyon,Montpellier,5,1
YPAzgPe8/,TRUE,2016-09-21,2017,Ligue 1,Nantes,St Etienne,0,0
2TroSOLe/,TRUE,2016-09-22,2017,La Liga,Valencia,Alaves,2,1
dSPyknT8/,TRUE,2016-09-22,2017,La Liga,Deportivo La Coruna,Leganes,1,2
OKhBYQrS/,TRUE,2016-09-22,2017,La Liga,Osasuna,Espanyol,1,2
llRfmSkj/,TRUE,2016-09-23,2017,Bundesliga,Borussia Dortmund,SC Freiburg,3,1
Q7wO0qSK/,TRUE,2016-09-23,2017,La Liga,Real Betis,Malaga,1,0
YqwM4MfK/,TRUE,2016-09-23,2017,Ligue 1,Toulouse,Paris Saint-Germain,2,0
0Oh7dWS3/,TRUE,2016-09-24,2017,Bundesliga,Mainz,Bayer Leverkusen,2,3
4hkF25c8/,TRUE,2016-09-24,2017,La Liga,Las Palmas,Real Madrid,2,2
6mv4cCDc/,TRUE,2016-09-24,2017,Bundesliga,Eintracht Frankfurt,Hertha Berlin,3,3
6wozsJ2D/,TRUE,2016-09-24,2017,Ligue 1,Bastia,Guingamp,1,0
AmRaYqMC/,TRUE,2016-09-24,2017,Premier League,Sunderland,Crystal Palace,2,3
bmWJslaQ/,TRUE,2016-09-24,2017,Premier League,Arsenal,Chelsea,3,0
djUgeNkr/,TRUE,2016-09-24,2017,La Liga,Sporting Gijon,Barcelona,0,5
dOBfynxf/,TRUE,2016-09-24,2017,Premier League,Manchester Utd,Leicester City,4,1
fgvI52uE/,TRUE,2016-09-24,2017,Ligue 1,Dijon FCO,Stade Rennes,3,0
G8SQ3tAQ/,TRUE,2016-09-24,2017,Ligue 1,AS Monaco,Angers,2,1
Gl8bxyDa/,TRUE,2016-09-24,2017,Serie A,Palermo,Juventus,0,1
joBbz6i0/,TRUE,2016-09-24,2017,Premier League,Middlesbrough,Tottenham,1,2
pOdRruY0/,TRUE,2016-09-24,2017,Ligue 1,Montpellier,Metz,0,1
rL7jxSMm/,TRUE,2016-09-24,2017,Premier League,Liverpool,Hull,5,1
rqlJ1PCE/,TRUE,2016-09-24,2017,La Liga,Eibar,Real Sociedad,2,0
U3pOhlSS/,TRUE,2016-09-24,2017,Bundesliga,Werder Bremen,VfL Wolfsburg,2,1
UDRFrUqK/,TRUE,2016-09-24,2017,Premier League,Bournemouth,Everton,1,0
UibQl56g/,TRUE,2016-09-24,2017,Premier League,Swansea,Manchester City,1,3
UX5nuwTt/,TRUE,2016-09-24,2017,Serie A,Napoli,Chievo Verona,2,0
UyA2ZP66/,TRUE,2016-09-24,2017,Premier League,Stoke City,West Brom,1,1
vBsSa3sR/,TRUE,2016-09-24,2017,La Liga,Athletic Bilbao,Sevilla,3,1
vFiBejrA/,TRUE,2016-09-24,2017,Bundesliga,FC Augsburg,SV Darmstadt 98,1,0
vRgJp13l/,TRUE,2016-09-24,2017,Ligue 1,Lorient,Lyon,1,0
WCWkl8zp/,TRUE,2016-09-24,2017,Bundesliga,Borussia Monchengladbach,FC Ingolstadt 04,2,0
YmgNqLIf/,TRUE,2016-09-24,2017,Ligue 1,Bordeaux,Caen,0,0
zsoKgUCM/,TRUE,2016-09-24,2017,Bundesliga,Hamburg SV,Bayern Munich,0,1
0zeFoslr/,TRUE,2016-09-25,2017,Ligue 1,St Etienne,Lille,3,1
dpyYLFSI/,TRUE,2016-09-25,2017,Serie A,Torino,AS Roma,3,1
fN7Ourje/,TRUE,2016-09-25,2017,La Liga,Espanyol,Celta Vigo,0,2
KtDnjNuR/,TRUE,2016-09-25,2017,Ligue 1,AS Nancy Lorraine,Nice,0,1
lQ4Gs4Lr/,TRUE,2016-09-25,2017,La Liga,Atletico Madrid,Deportivo La Coruna,1,0
lvQ3X3yJ/,TRUE,2016-09-25,2017,Premier League,West Ham,Southampton,0,3
MwsGfAcG/,TRUE,2016-09-25,2017,Bundesliga,FC Cologne,RB Leipzig,1,1
OjTJqJKP/,TRUE,2016-09-25,2017,Serie A,Lazio,Empoli,2,0
p0UFpa5J/,TRUE,2016-09-25,2017,Serie A,Fiorentina,AC Milan,0,0
rm4KtOzk/,TRUE,2016-09-25,2017,La Liga,Villarreal,Osasuna,3,1
SnnWsam7/,TRUE,2016-09-25,2017,Ligue 1,Marseille,Nantes,2,1
SvQbnn5d/,TRUE,2016-09-25,2017,Bundesliga,TSG Hoffenheim,Schalke 04,2,1
xb9fwHcg/,TRUE,2016-09-25,2017,Serie A,Internazionale,Bologna,1,1
xncTv251/,TRUE,2016-09-25,2017,La Liga,Leganes,Valencia,1,2
xpULOHr0/,TRUE,2016-09-25,2017,Serie A,Genoa,US Pescara,1,1
zVnPNyb6/,TRUE,2016-09-25,2017,Serie A,Sassuolo,Udinese,1,0
0dIow87s/,TRUE,2016-09-26,2017,Premier League,Burnley,Watford,2,0
GxdXwMK7/,TRUE,2016-09-26,2017,La Liga,Alaves,Granada,3,1
IgxUMeDC/,TRUE,2016-09-26,2017,Serie A,Crotone,Atalanta,1,3
ryAjvcrm/,TRUE,2016-09-26,2017,Serie A,Cagliari,Sampdoria,2,1
hAyAgdnJ/,TRUE,2016-09-30,2017,Ligue 1,Stade Rennes,Guingamp,1,0
l6r3iuk7/,TRUE,2016-09-30,2017,La Liga,Real Sociedad,Real Betis,1,0
raf1jIsb/,TRUE,2016-09-30,2017,Premier League,Everton,Crystal Palace,1,1
zs7k99C9/,TRUE,2016-09-30,2017,Bundesliga,RB Leipzig,FC Augsburg,2,1
0EsQaX8h/,TRUE,2016-10-01,2017,Ligue 1,Metz,AS Monaco,0,7
6gZcdb20/,TRUE,2016-10-01,2017,Ligue 1,Paris Saint-Germain,Bordeaux,2,0
ATthtYJj/,TRUE,2016-10-01,2017,Premier League,West Ham,Middlesbrough,1,1
Ch1HnzsN/,TRUE,2016-10-01,2017,Premier League,Sunderland,West Brom,1,1
CvUcDMBQ/,TRUE,2016-10-01,2017,La Liga,Deportivo La Coruna,Sporting Gijon,2,1
d2b5kxc4/,TRUE,2016-10-01,2017,Premier League,Hull,Chelsea,0,2
dC5U70Zm/,TRUE,2016-10-01,2017,La Liga,Sevilla,Alaves,2,1
dQxlsE4p/,TRUE,2016-10-01,2017,Premier League,Watford,Bournemouth,2,2
EX5g8TRF/,TRUE,2016-10-01,2017,Bundesliga,Hertha Berlin,Hamburg SV,2,0
Ghpeg1Kf/,TRUE,2016-10-01,2017,La Liga,Osasuna,Las Palmas,2,2
hIHpAkc3/,TRUE,2016-10-01,2017,Bundesliga,Bayer Leverkusen,Borussia Dortmund,2,0
hlvI1gvt/,TRUE,2016-10-01,2017,Ligue 1,Nantes,Bastia,1,0
hUJha0Is/,TRUE,2016-10-01,2017,Ligue 1,Lille,AS Nancy Lorraine,1,0
M7nsmhRH/,TRUE,2016-10-01,2017,Serie A,US Pescara,Chievo Verona,0,2
Mc9167dS/,TRUE,2016-10-01,2017,Bundesliga,Bayern Munich,FC Cologne,1,1
pM5jcxkP/,TRUE,2016-10-01,2017,Serie A,Udinese,Lazio,0,3
ppY1eIH6/,TRUE,2016-10-01,2017,Ligue 1,Dijon FCO,Montpellier,3,3
r5PgE2dK/,TRUE,2016-10-01,2017,La Liga,Granada,Leganes,0,1
r7Ac7msM/,TRUE,2016-10-01,2017,Bundesliga,FC Ingolstadt 04,TSG Hoffenheim,1,2
SvnU1R4q/,TRUE,2016-10-01,2017,Bundesliga,SV Darmstadt 98,Werder Bremen,2,2
th3kd2W9/,TRUE,2016-10-01,2017,Premier League,Swansea,Liverpool,1,2
WvwM0Dgn/,TRUE,2016-10-01,2017,Ligue 1,Caen,Toulouse,1,0
z5kx05Ze/,TRUE,2016-10-01,2017,Bundesliga,SC Freiburg,Eintracht Frankfurt,1,0
29n7ja4D/,TRUE,2016-10-02,2017,La Liga,Espanyol,Villarreal,0,0
4EQkFrsE/,TRUE,2016-10-02,2017,La Liga,Celta Vigo,Barcelona,4,3
EmGP8tKs/,TRUE,2016-10-02,2017,La Liga,Malaga,Athletic Bilbao,2,1
feeQjzSh/,TRUE,2016-10-02,2017,Serie A,Cagliari,Crotone,2,1
fqqahLZ0/,TRUE,2016-10-02,2017,La Liga,Real Madrid,Eibar,1,1
G4dMiGCn/,TRUE,2016-10-02,2017,Serie A,Empoli,Juventus,0,3
IHnEmGRG/,TRUE,2016-10-02,2017,Premier League,Manchester Utd,Stoke City,1,1
jq0LofdT/,TRUE,2016-10-02,2017,Premier League,Tottenham,Manchester City,2,0
lflZlEd5/,TRUE,2016-10-02,2017,Serie A,Sampdoria,Palermo,1,1
lxecibSi/,TRUE,2016-10-02,2017,Premier League,Burnley,Arsenal,0,1
niJdbKXm/,TRUE,2016-10-02,2017,Ligue 1,Nice,Lorient,2,1
nViIhdct/,TRUE,2016-10-02,2017,Serie A,Bologna,Genoa,0,1
QsI0cvmf/,TRUE,2016-10-02,2017,Ligue 1,Lyon,St Etienne,2,0
rHmwlYBB/,TRUE,2016-10-02,2017,Serie A,AC Milan,Sassuolo,4,3
rHR7YhCO/,TRUE,2016-10-02,2017,Serie A,AS Roma,Internazionale,2,1
trEtBVsc/,TRUE,2016-10-02,2017,Bundesliga,Schalke 04,Borussia Monchengladbach,4,0
trjY0oKk/,TRUE,2016-10-02,2017,Bundesliga,VfL Wolfsburg,Mainz,0,0
UDN3ZYdI/,TRUE,2016-10-02,2017,Serie A,Torino,Fiorentina,2,1
v7X5fxXC/,TRUE,2016-10-02,2017,Ligue 1,Angers,Marseille,1,1
vRmAldCA/,TRUE,2016-10-02,2017,Premier League,Leicester City,Southampton,0,0
xKpVkfsa/,TRUE,2016-10-02,2017,Serie A,Atalanta,Napoli,1,0
zsTcfs5l/,TRUE,2016-10-02,2017,La Liga,Valencia,Atletico Madrid,0,2
EeltaPl2/,TRUE,2016-10-14,2017,Bundesliga,Borussia Dortmund,Hertha Berlin,1,1
hSnpe9NN/,TRUE,2016-10-14,2017,Ligue 1,Nice,Lyon,2,0
lIWaAgen/,TRUE,2016-10-14,2017,La Liga,Las Palmas,Espanyol,0,0
QFHbEWNo/,TRUE,2016-10-14,2017,Ligue 1,Toulouse,AS Monaco,3,1
04dTK6BL/,TRUE,2016-10-15,2017,Bundesliga,TSG Hoffenheim,SC Freiburg,2,1
2NTw4yCc/,TRUE,2016-10-15,2017,Premier League,Chelsea,Leicester City,3,0
8bLa5Ztn/,TRUE,2016-10-15,2017,Serie A,Juventus,Udinese,2,1
AXK88XPb/,TRUE,2016-10-15,2017,La Liga,Leganes,Sevilla,2,3
bTcfeMoG/,TRUE,2016-10-15,2017,Premier League,Arsenal,Swansea,3,2
CCTGkmoo/,TRUE,2016-10-15,2017,Ligue 1,Bastia,Angers,1,2
EBx4E4lk/,TRUE,2016-10-15,2017,Bundesliga,Eintracht Frankfurt,Bayern Munich,2,2
EmfHN8R2/,TRUE,2016-10-15,2017,Bundesliga,Werder Bremen,Bayer Leverkusen,2,1
Eyltdk8H/,TRUE,2016-10-15,2017,Ligue 1,Montpellier,Caen,3,2
hCMj1ZeG/,TRUE,2016-10-15,2017,Premier League,Manchester City,Everton,1,1
hUFSbkQT/,TRUE,2016-10-15,2017,Serie A,US Pescara,Sampdoria,1,1
hvgLMSt9/,TRUE,2016-10-15,2017,Bundesliga,FC Cologne,FC Ingolstadt 04,2,1
Ig6Vgilj/,TRUE,2016-10-15,2017,Premier League,West Brom,Tottenham,1,1
KbOr3eR3/,TRUE,2016-10-15,2017,Premier League,Crystal Palace,West Ham,0,1
KElxcVhB/,TRUE,2016-10-15,2017,Ligue 1,Lorient,Nantes,1,2
lK1RfXYq/,TRUE,2016-10-15,2017,Premier League,Stoke City,Sunderland,2,0
lKNy6v40/,TRUE,2016-10-15,2017,La Liga,Real Betis,Real Madrid,1,6
MsB7CAhb/,TRUE,2016-10-15,2017,Ligue 1,Guingamp,Lille,1,0
OWUZ4Hdi/,TRUE,2016-10-15,2017,Premier League,Bournemouth,Hull,6,1
pnHp4IYC/,TRUE,2016-10-15,2017,La Liga,Barcelona,Deportivo La Coruna,4,0
pxYaFpZr/,TRUE,2016-10-15,2017,Bundesliga,FC Augsburg,Schalke 04,1,1
rToYJQQR/,TRUE,2016-10-15,2017,Bundesliga,Borussia Monchengladbach,Hamburg SV,0,0
UD983DBb/,TRUE,2016-10-15,2017,Serie A,Napoli,AS Roma,1,3
v5tUbiOb/,TRUE,2016-10-15,2017,Ligue 1,AS Nancy Lorraine,Paris Saint-Germain,1,2
zFSeBZut/,TRUE,2016-10-15,2017,La Liga,Atletico Madrid,Granada,7,1
2uNF1itB/,TRUE,2016-10-16,2017,Serie A,Fiorentina,Atalanta,0,0
4nQf0gBM/,TRUE,2016-10-16,2017,Premier League,Middlesbrough,Watford,0,1
A3skfTxU/,TRUE,2016-10-16,2017,Ligue 1,Marseille,Metz,1,0
b7GOaVAN/,TRUE,2016-10-16,2017,Serie A,Chievo Verona,AC Milan,1,3
fcOX6Klf/,TRUE,2016-10-16,2017,La Liga,Alaves,Malaga,1,1
fw2ff9Yp/,TRUE,2016-10-16,2017,Serie A,Genoa,Empoli,0,0
h2y8DO3e/,TRUE,2016-10-16,2017,Bundesliga,Mainz,SV Darmstadt 98,2,1
jNA44gdh/,TRUE,2016-10-16,2017,Serie A,Sassuolo,Crotone,2,1
MTVYcBw5/,TRUE,2016-10-16,2017,Ligue 1,St Etienne,Dijon FCO,1,1
n1hPLndF/,TRUE,2016-10-16,2017,Bundesliga,VfL Wolfsburg,RB Leipzig,0,1
nBFaaDQS/,TRUE,2016-10-16,2017,Premier League,Southampton,Burnley,3,1
OlOB2XQ4/,TRUE,2016-10-16,2017,Serie A,Lazio,Bologna,1,1
OxGl3xlJ/,TRUE,2016-10-16,2017,La Liga,Sporting Gijon,Valencia,1,2
p4CK0BeH/,TRUE,2016-10-16,2017,Serie A,Internazionale,Cagliari,1,2
SAMu5bJ6/,TRUE,2016-10-16,2017,La Liga,Villarreal,Celta Vigo,5,0
vJL2Djwh/,TRUE,2016-10-16,2017,Ligue 1,Stade Rennes,Bordeaux,1,1
WtM49DAh/,TRUE,2016-10-16,2017,La Liga,Athletic Bilbao,Real Sociedad,3,2
bkNn2FtA/,TRUE,2016-10-17,2017,Premier League,Liverpool,Manchester Utd,0,0
IcKC7iu5/,TRUE,2016-10-17,2017,La Liga,Eibar,Osasuna,2,3
WfowJhBo/,TRUE,2016-10-17,2017,Serie A,Palermo,Torino,1,4
Q3svOCPo/,TRUE,2016-10-21,2017,La Liga,Osasuna,Real Betis,1,2
SWirFyu0/,TRUE,2016-10-21,2017,Bundesliga,Hamburg SV,Eintracht Frankfurt,0,3
vmmb2QUj/,TRUE,2016-10-21,2017,Ligue 1,AS Monaco,Montpellier,6,2
0dlf36Fp/,TRUE,2016-10-22,2017,Ligue 1,Angers,Toulouse,0,0
0Y9BBU74/,TRUE,2016-10-22,2017,Ligue 1,Bordeaux,AS Nancy Lorraine,1,1
464Rd2fq/,TRUE,2016-10-22,2017,Serie A,AC Milan,Juventus,1,0
481VCWfS/,TRUE,2016-10-22,2017,Premier League,Liverpool,West Brom,2,1
4ftrNWvh/,TRUE,2016-10-22,2017,La Liga,Valencia,Barcelona,2,3
8b9FAlNA/,TRUE,2016-10-22,2017,Ligue 1,Lille,Bastia,2,1
AesmEef6/,TRUE,2016-10-22,2017,Bundesliga,Bayer Leverkusen,TSG Hoffenheim,0,3
AiqjLA94/,TRUE,2016-10-22,2017,La Liga,Real Sociedad,Alaves,3,0
bkqIHftc/,TRUE,2016-10-22,2017,Premier League,Arsenal,Middlesbrough,0,0
ChmMGEe3/,TRUE,2016-10-22,2017,Premier League,Burnley,Everton,2,1
dp5ZhB3d/,TRUE,2016-10-22,2017,Premier League,Bournemouth,Tottenham,0,0
G4WtR97i/,TRUE,2016-10-22,2017,Ligue 1,Nantes,Stade Rennes,1,2
hGCP4kPN/,TRUE,2016-10-22,2017,La Liga,Espanyol,Eibar,3,3
K6lzHcAm/,TRUE,2016-10-22,2017,Bundesliga,SV Darmstadt 98,VfL Wolfsburg,3,1
nk8J98xH/,TRUE,2016-10-22,2017,Ligue 1,Lyon,Guingamp,1,3
nwCT39vU/,TRUE,2016-10-22,2017,La Liga,Granada,Sporting Gijon,0,0
p6oUEhQF/,TRUE,2016-10-22,2017,Premier League,Hull,Stoke City,0,2
Q5W1Z5QE/,TRUE,2016-10-22,2017,Bundesliga,SC Freiburg,FC Augsburg,2,1
QH2RDCuM/,TRUE,2016-10-22,2017,Premier League,Leicester City,Crystal Palace,3,1
QLhzetPe/,TRUE,2016-10-22,2017,Serie A,Sampdoria,Genoa,2,1
rH1S7n7T/,TRUE,2016-10-22,2017,Ligue 1,Dijon FCO,Lorient,1,0
tGkWHwes/,TRUE,2016-10-22,2017,Bundesliga,FC Ingolstadt 04,Borussia Dortmund,3,3
YBqGB2Y7/,TRUE,2016-10-22,2017,Bundesliga,Bayern Munich,Borussia Monchengladbach,2,0
zgLNwfGr/,TRUE,2016-10-22,2017,Premier League,Swansea,Watford,0,0
zih17AIk/,TRUE,2016-10-22,2017,Premier League,West Ham,Sunderland,1,0
zRQCCrJ1/,TRUE,2016-10-22,2017,Bundesliga,Hertha Berlin,FC Cologne,2,1
48qoHWub/,TRUE,2016-10-23,2017,Serie A,Crotone,Napoli,1,2
6FnQFYA9/,TRUE,2016-10-23,2017,Premier League,Chelsea,Manchester Utd,4,0
AopsICQi/,TRUE,2016-10-23,2017,Serie A,Atalanta,Internazionale,2,1
b7xfFAAA/,TRUE,2016-10-23,2017,Serie A,Torino,Lazio,2,2
bHunMjfb/,TRUE,2016-10-23,2017,La Liga,Malaga,Leganes,4,0
dlJG6BfB/,TRUE,2016-10-23,2017,La Liga,Real Madrid,Athletic Bilbao,2,1
ETmvGHPg/,TRUE,2016-10-23,2017,Bundesliga,RB Leipzig,Werder Bremen,3,1
feVpQTMc/,TRUE,2016-10-23,2017,Ligue 1,Caen,St Etienne,0,2
GrmkGje4/,TRUE,2016-10-23,2017,Serie A,Cagliari,Fiorentina,3,5
hGYfKUOA/,TRUE,2016-10-23,2017,La Liga,Villarreal,Las Palmas,2,1
hSpMIqH2/,TRUE,2016-10-23,2017,Serie A,AS Roma,Palermo,4,1
lIUlPmx4/,TRUE,2016-10-23,2017,Ligue 1,Metz,Nice,2,4
lnbeaTno/,TRUE,2016-10-23,2017,La Liga,Celta Vigo,Deportivo La Coruna,4,1
Mmlc8j3q/,TRUE,2016-10-23,2017,Premier League,Manchester City,Southampton,1,1
nFXcznB8/,TRUE,2016-10-23,2017,Bundesliga,Schalke 04,Mainz,3,0
rc3VeM9k/,TRUE,2016-10-23,2017,Serie A,Empoli,Chievo Verona,0,0
UDcO8SiN/,TRUE,2016-10-23,2017,Ligue 1,Paris Saint-Germain,Marseille,0,0
vD8L5V9H/,TRUE,2016-10-23,2017,La Liga,Sevilla,Atletico Madrid,1,0
vPdvf0v2/,TRUE,2016-10-23,2017,Serie A,Udinese,US Pescara,3,1
xbybEUPG/,TRUE,2016-10-23,2017,Serie A,Bologna,Sassuolo,1,1
4Su29uvk/,TRUE,2016-10-25,2017,Serie A,Genoa,AC Milan,3,0
ChqA7J81/,TRUE,2016-10-26,2017,Serie A,Sassuolo,AS Roma,1,3
CU0NGNoF/,TRUE,2016-10-26,2017,Serie A,Chievo Verona,Bologna,1,1
jLaRFs1L/,TRUE,2016-10-26,2017,Serie A,Juventus,Sampdoria,4,1
jqrE6wO7/,TRUE,2016-10-26,2017,Serie A,Lazio,Cagliari,4,1
M3jcALOr/,TRUE,2016-10-26,2017,Serie A,Internazionale,Torino,2,1
praVE1GR/,TRUE,2016-10-26,2017,Serie A,Fiorentina,Crotone,1,1
rJv68age/,TRUE,2016-10-26,2017,Serie A,US Pescara,Atalanta,0,1
WIqQH3W8/,TRUE,2016-10-26,2017,Serie A,Napoli,Empoli,2,0
hlMdVM08/,TRUE,2016-10-27,2017,Serie A,Palermo,Udinese,1,3
EFM2UrNb/,TRUE,2016-10-28,2017,La Liga,Leganes,Real Sociedad,0,2
jsR5L5yT/,TRUE,2016-10-28,2017,Ligue 1,Lille,Paris Saint-Germain,0,1
lAfFDqLh/,TRUE,2016-10-28,2017,Bundesliga,Borussia Monchengladbach,Eintracht Frankfurt,0,0
0hSZL9Xr/,TRUE,2016-10-29,2017,Premier League,Watford,Hull,1,0
0hYhO7iA/,TRUE,2016-10-29,2017,Ligue 1,AS Nancy Lorraine,Caen,2,0
2LfOwmic/,TRUE,2016-10-29,2017,Ligue 1,Toulouse,Lyon,1,2
2uJbVO7h/,TRUE,2016-10-29,2017,La Liga,Alaves,Real Madrid,1,4
44FFRt7H/,TRUE,2016-10-29,2017,La Liga,Barcelona,Granada,1,0
4Mt4RV9L/,TRUE,2016-10-29,2017,Premier League,Sunderland,Arsenal,1,4
8YPOyRL9/,TRUE,2016-10-29,2017,Ligue 1,Guingamp,Angers,1,0
AJeBEP5n/,TRUE,2016-10-29,2017,Bundesliga,SV Darmstadt 98,RB Leipzig,0,2
bqt8QkPR/,TRUE,2016-10-29,2017,Premier League,Tottenham,Leicester City,1,1
dvC7T2x5/,TRUE,2016-10-29,2017,La Liga,Atletico Madrid,Malaga,4,2
Gdd7F5jt/,TRUE,2016-10-29,2017,Bundesliga,VfL Wolfsburg,Bayer Leverkusen,1,2
IFs66UXe/,TRUE,2016-10-29,2017,Premier League,Crystal Palace,Liverpool,2,4
ITMvLTnk/,TRUE,2016-10-29,2017,Premier League,West Brom,Manchester City,0,4
jJzHqYxG/,TRUE,2016-10-29,2017,Serie A,Bologna,Fiorentina,0,1
lI6tF3Ed/,TRUE,2016-10-29,2017,Ligue 1,Bastia,Dijon FCO,0,0
lntiDF9C/,TRUE,2016-10-29,2017,Bundesliga,Werder Bremen,SC Freiburg,1,3
M7M1MoMM/,TRUE,2016-10-29,2017,Ligue 1,Lorient,Montpellier,2,2
OCYeTiu9/,TRUE,2016-10-29,2017,Premier League,Middlesbrough,Bournemouth,2,0
pMZiUXP2/,TRUE,2016-10-29,2017,Premier League,Manchester Utd,Burnley,0,0
pxlOBNk5/,TRUE,2016-10-29,2017,Bundesliga,Mainz,FC Ingolstadt 04,2,0
rHNcNR6G/,TRUE,2016-10-29,2017,Ligue 1,St Etienne,AS Monaco,1,1
vqLjwWFq/,TRUE,2016-10-29,2017,Serie A,Juventus,Napoli,2,1
vy5uKorP/,TRUE,2016-10-29,2017,Bundesliga,Borussia Dortmund,Schalke 04,0,0
z3vaBgvP/,TRUE,2016-10-29,2017,Bundesliga,FC Augsburg,Bayern Munich,1,3
zVABSMiB/,TRUE,2016-10-29,2017,La Liga,Sporting Gijon,Sevilla,1,1
6okKC3za/,TRUE,2016-10-30,2017,Bundesliga,TSG Hoffenheim,Hertha Berlin,1,0
6yO0SBfF/,TRUE,2016-10-30,2017,Premier League,Southampton,Chelsea,0,2
8foCpEN9/,TRUE,2016-10-30,2017,Serie A,Atalanta,Genoa,3,0
8IJfW4hn/,TRUE,2016-10-30,2017,La Liga,Athletic Bilbao,Osasuna,1,1
d6tA5lm2/,TRUE,2016-10-30,2017,Premier League,Everton,West Ham,2,0
dCueCZOI/,TRUE,2016-10-30,2017,Bundesliga,FC Cologne,Hamburg SV,3,0
fis8of83/,TRUE,2016-10-30,2017,Serie A,AC Milan,US Pescara,1,0
hjDXGPqp/,TRUE,2016-10-30,2017,Ligue 1,Nice,Nantes,4,1
j1ktDshO/,TRUE,2016-10-30,2017,La Liga,Las Palmas,Celta Vigo,3,3
lE2s0gNd/,TRUE,2016-10-30,2017,Serie A,Empoli,AS Roma,0,0
S41oaDx3/,TRUE,2016-10-30,2017,Serie A,Crotone,Chievo Verona,2,0
tCgSx763/,TRUE,2016-10-30,2017,Ligue 1,Stade Rennes,Metz,1,0
UilpC17U/,TRUE,2016-10-30,2017,La Liga,Eibar,Villarreal,2,1
URKjXpwt/,TRUE,2016-10-30,2017,La Liga,Real Betis,Espanyol,0,1
xzZOsC7S/,TRUE,2016-10-30,2017,Serie A,Lazio,Sassuolo,2,1
zBEayApd/,TRUE,2016-10-30,2017,Serie A,Sampdoria,Internazionale,1,0
zF2xGqaj/,TRUE,2016-10-30,2017,Ligue 1,Marseille,Bordeaux,0,0
M7AexjVk/,TRUE,2016-10-31,2017,Serie A,Udinese,Torino,2,2
reEJQ0MN/,TRUE,2016-10-31,2017,La Liga,Deportivo La Coruna,Valencia,1,1
U9ZKrhhM/,TRUE,2016-10-31,2017,Serie A,Cagliari,Palermo,2,1
UFKRxEVl/,TRUE,2016-10-31,2017,Premier League,Stoke City,Swansea,3,1
8bcsttMA/,TRUE,2016-11-04,2017,La Liga,Malaga,Sporting Gijon,3,2
tnOWZ4jM/,TRUE,2016-11-04,2017,Ligue 1,Montpellier,Marseille,3,1
vamSAs5B/,TRUE,2016-11-04,2017,Bundesliga,Hertha Berlin,Borussia Monchengladbach,3,0
2DKlSrzn/,TRUE,2016-11-05,2017,Bundesliga,Eintracht Frankfurt,FC Cologne,1,0
4pPjIRW7/,TRUE,2016-11-05,2017,Premier League,Burnley,Crystal Palace,3,2
4QjjvKjN/,TRUE,2016-11-05,2017,La Liga,Granada,Deportivo La Coruna,1,1
6k3ZtB98/,TRUE,2016-11-05,2017,Premier League,Chelsea,Everton,5,0
8d8BSMrd/,TRUE,2016-11-05,2017,Ligue 1,Angers,Lille,1,0
buEcQM4b/,TRUE,2016-11-05,2017,Bundesliga,SC Freiburg,VfL Wolfsburg,0,3
CfEFMtOg/,TRUE,2016-11-05,2017,Premier League,Manchester City,Middlesbrough,1,1
Cluu8ukU/,TRUE,2016-11-05,2017,Bundesliga,Bayern Munich,TSG Hoffenheim,1,1
dKLrKm2e/,TRUE,2016-11-05,2017,Premier League,Bournemouth,Sunderland,1,2
EybwsM64/,TRUE,2016-11-05,2017,La Liga,Real Sociedad,Atletico Madrid,2,0
fkSzZO5S/,TRUE,2016-11-05,2017,Ligue 1,Lyon,Bastia,2,1
fZsxqrxh/,TRUE,2016-11-05,2017,La Liga,Osasuna,Alaves,0,1
h2D1PtK4/,TRUE,2016-11-05,2017,Bundesliga,Bayer Leverkusen,SV Darmstadt 98,3,2
jLXezZ12/,TRUE,2016-11-05,2017,Ligue 1,Nantes,Toulouse,1,1
jZjW91KH/,TRUE,2016-11-05,2017,Bundesliga,FC Ingolstadt 04,FC Augsburg,0,2
nm7FRtb2/,TRUE,2016-11-05,2017,Ligue 1,AS Monaco,AS Nancy Lorraine,6,0
nPOSzoyG/,TRUE,2016-11-05,2017,Ligue 1,Bordeaux,Lorient,2,1
OMLpTOKu/,TRUE,2016-11-05,2017,Bundesliga,Hamburg SV,Borussia Dortmund,2,5
On1MHIla/,TRUE,2016-11-05,2017,Serie A,Napoli,Lazio,1,1
QcIJL0w0/,TRUE,2016-11-05,2017,Premier League,West Ham,Stoke City,1,1
QJ3OPKyU/,TRUE,2016-11-05,2017,La Liga,Las Palmas,Eibar,1,0
vN37T2Tk/,TRUE,2016-11-05,2017,Ligue 1,Dijon FCO,Guingamp,3,3
xj5QGx45/,TRUE,2016-11-05,2017,Serie A,Torino,Cagliari,5,1
